MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
GGRPHCL_ARS_DE26A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITG2B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1C1,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MT002,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1D4,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR522,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR724,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR231,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SE231,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BZ,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR824,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM81,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_FR244,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKF12,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_NL113,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR045,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKE32,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKJ32,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKN01,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKK14,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES120,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES513,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKD61,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKH34,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_HK,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM21,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_BT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG414,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
TYP_TRNSFR_1,TYP_TRNSFR_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT186,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SK042,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT119,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRL04,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRI11,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRF11,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRK28,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO215,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL643,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC46,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITI19,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC33,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB3H,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE235,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE129,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE243,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BS,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA5B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE403,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE116,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE236,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL22A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE723,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITI34,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH58,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITI41,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT023,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITG12,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF34,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BH,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE917,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE251,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SI031,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE928,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE252,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE731,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SI044,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE224,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG315,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BO,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRY50,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LV008,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL422,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRJ23,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL624,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO321,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
TYP_PRTCTN_8,TYP_PRTCTN_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRE23,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRA10,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL651,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR103,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR223,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM93,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_BA,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL414,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CY000,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES418,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ESZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL221,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKI75,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
TYP_PRTCTN_2,TYP_PRTCTN_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKN13,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES707,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM33,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_NL338,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES212,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKL15,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKD73,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_HR022,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB37,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEF04,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL424,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT130,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE71C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL622,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA17,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL922,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE32C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE27C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA28,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT00A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DK022,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BF,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IE062,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR712,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR514,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR432,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SE321,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR812,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL323,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES243,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI195,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM28,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKI51,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKM62,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_NL125,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKN08,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKF24,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKK22,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_DEA33,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE22B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG06,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT312,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL115,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB13,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA46,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE21M,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_VU,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DED53,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE91A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HU120,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IS,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF65,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EC,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH36,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG0P,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH43,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LT007,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CL,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE275,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE325,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE933,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE715,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA1A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEF0B,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB3A,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE946,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG422,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG331,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG344,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRH01,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRK21,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRD21,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CK,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PS,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRG01,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO223,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BG323,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR04C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL612,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_VG,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL307,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_EL532,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRJ15,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO111,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PH,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RO317,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FRB06,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CW,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITC17,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF48,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITH51,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE267,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE147,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG0I,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE211,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE212,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SI038,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE258,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE132,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE501,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE342,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL12E,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PA,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_CY,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL227,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE40E,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HUZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AT226,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DED41,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HU212,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA54,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL218,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_VN,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IE021,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DK014,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DKZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IO,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ZW,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR626,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PT16J,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKI43,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_HRZZZ,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR061,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKC23,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_PF,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL422,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_VI,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES617,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKL23,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKD45,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_UKK30,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES411,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HR048,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TC,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKG39,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_ES112,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ES521,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL327,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_UKM66,NUTS3_ANCRDT_CLLCTN,1900-01-01,2021-01-31,0
GGRPHCL_ARS_AT,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_NL121,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_SE123,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FR716,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_KE,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MM,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_IE042,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_FI1D9,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA42,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE21I,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_HU322,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE25C,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_PL824,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_TD,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_AS,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA37,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEE04,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_LU000,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEG02,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE80L,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB17,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEA1E,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE711,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEF0F,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DEB3E,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE124,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE942,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_MC,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE271,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_BE321,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_DE937,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_RE,ISO3166_DSJNT_C_CLLCTN,1900-01-01,9999-12-31,0
GGRPHCL_ARS_ITF14,NUTS3_ANCRDT_CLLCTN,1900-01-01,9999-12-31,0
