MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
CRRNCY_HIER_1,CRRNCY_MYR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_RUB,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_LKR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ANG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CDF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_UYI,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_WST,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_UYU,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SHP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SRG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_RON,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NAD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ATS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_IRR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_LTL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TND,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_EEK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KMF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CNY,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ADP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_USN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SRD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XSU,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KRW,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_COP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SLL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_PTE,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_YER,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NPR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CUC,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SVC,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NOK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BWP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TJS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MXP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_YUM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AOA,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XBC,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SCR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MGA,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ISK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XPF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CRC,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BZD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GYD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_FKP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_RSD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TWD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MZN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
